"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.services","event_count.sessions","event_count.config","event_count.alerts","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.200","cpm.301","cpm.302","cpm.400","cpm.401","cpm.404","cpm.422","cpm.500","cpm.Other","cpm.Web","cpm.Controller/account_settings/show.x","cpm.Controller/application/announcement.x","cpm.Controller/application/index.x","cpm.Controller/application/messages.x","cpm.Controller/charts/violations.x","cpm.Controller/conditions/index.x","cpm.Controller/conditions/load_targets.x","cpm.Controller/incident_events/index.x","cpm.Controller/incident_violations/index.x","cpm.Controller/incidents/index.x","cpm.Controller/incidents/show.x","cpm.Controller/policies/index.x","cpm.Controller/policies/load_channels.x","cpm.Controller/policy_summaries/index.x","cpm.Controller/session/session_data.x","cpm.Controller/Sinatra/StatusInfo::App/GET /:action.x","cpm.Controller/v3/policies/index.x","cpm.Controller/v3/policies/show.x","cpm.Controller/violations/index.x","cpm.OtherTransaction/Background/Proc/intercom_user_create.x","cpm.Controller/mobile/v1/account_settings/index.x","cpm.Controller/mobile/v1/incidents/index.x","cpm.Controller/monitor_failures/show.x","cpm.Controller/entity_searches/create.x","cpm.Controller/account_settings/show.y","cpm.Controller/application/announcement.y","cpm.Controller/application/index.y","cpm.Controller/application/messages.y","cpm.Controller/charts/violations.y","cpm.Controller/conditions/index.y","cpm.Controller/conditions/load_targets.y","cpm.Controller/incident_events/index.y","cpm.Controller/incident_violations/index.y","cpm.Controller/incidents/index.y","cpm.Controller/incidents/show.y","cpm.Controller/policies/index.y","cpm.Controller/policies/load_channels.y","cpm.Controller/policy_summaries/index.y","cpm.Controller/session/session_data.y","cpm.Controller/Sinatra/StatusInfo::App/GET /:action.y","cpm.Controller/v3/policies/index.y","cpm.Controller/v3/policies/show.y","cpm.Controller/violations/index.y","cpm.OtherTransaction/Background/Proc/intercom_user_create.y","duration.Controller/account_settings/show","duration.Controller/application/announcement","duration.Controller/application/index","duration.Controller/application/messages","duration.Controller/charts/violations","duration.Controller/conditions/index","duration.Controller/conditions/load_targets","duration.Controller/incident_events/index","duration.Controller/incident_violations/index","duration.Controller/incidents/index","duration.Controller/incidents/show","duration.Controller/policies/index","duration.Controller/policies/load_channels","duration.Controller/policy_summaries/index","duration.Controller/session/session_data","duration.Controller/Sinatra/StatusInfo::App/GET /:action","duration.Controller/v3/policies/index","duration.Controller/v3/policies/show","duration.Controller/violations/index","duration.OtherTransaction/Background/Proc/intercom_user_create","cpm.Controller/mobile/v1/account_settings/index.y","cpm.Controller/mobile/v1/incidents/index.y","duration.Controller/mobile/v1/account_settings/index","duration.Controller/mobile/v1/incidents/index","cpm.Controller/monitor_failures/show.y","duration.Controller/monitor_failures/show","cpm.Controller/entity_searches/create.y","duration.Controller/entity_searches/create","queue_duration","deploys"
"529","Alerts-UI",2017-10-01 09:00:00,2017-10-01 09:10:00,9094,0.0373063355926789,4294.9632,53246.398464,92.9320755004883,12.5966644287109,2.28739170730114,0,0.00180522388609461,4.87801040709019,0,0.0339150194413378,3557173.07112069,0,0,0,0,0,0,8693,386,15,0.980000019073486,34.1,0.00160463083358038,343,0.100825707286808,919.484336728117,0,0.90169342423576,900.3,0,0.1,0,0,0.8,0,0,8.2,901.2,13,8.3,7.8,8.5,0.4,0,0.6,0.9,0.9,51,0.9,7.7,0,0,7.9,767.9,7.5,0.7,7.3,7.7,2,2.2,1,0,13,8.3,7.8,8.5,0.4,0,0.6,0.9,0.9,51,0.9,7.7,0,0,7.9,767.9,7.5,0.7,7.3,7.7,0.0900485533934373,0.0841923593038536,0.154746905351296,0.0999312933753519,0.235780000686646,0,0.169697284698486,0.0978819264305962,0.0940917597876655,0.267345318139768,0.105056365331014,0.122240205863854,0,0,0.289305578304242,0.00674125110905902,0.105083246231079,0.0976382664271763,0.146910308158561,0.482454742704119,2,2.2,0.247531366348267,0.162969708442688,1,0.117592310905457,0,0,0.00738649016287921,0
"530","Alerts-UI",2017-10-01 09:10:00,2017-10-01 09:20:00,9192,0.0379014058513575,4294.9632,53248.897024,92.9305572509766,12.6450164318085,2.29137335717678,0,0.00153106820289395,4.69538550078869,0,0.0346182710854919,3558928.11206897,0,0,0,0,0,0,8803,372,17,0.980000019073486,36.1,0.00158804655075073,342,0.108386638323918,919.433818791081,0.0108790252393386,0.870322019147084,900.4,0,10.6,0,0,0.1,0,0.1,8,911.2,12.5,7.9,18.3,9.3,1.3,0,0.6,1,1,48.1,1,7.1,0,0,7.5,768.1,7.6,1.6,8.2,7.1,1.7,1.1,0.2,0,12.5,7.9,18.3,9.3,1.3,0,0.6,1,1,48.1,1,7.1,0,0,7.5,768.1,7.6,1.6,8.2,7.1,0.0903779640197754,0.0808427665807024,0.0672596608354746,0.0973543326059977,0.293030463732206,0,0.134486118952433,0.110135698318481,0.102057075500488,0.263921224649632,0.115991306304932,0.12102632119622,0,0,0.272430238723755,0.00675307306022232,0.109740618028139,0.0952303558588028,0.152342828308664,0.436063675813272,1.7,1.1,0.234911708270802,0.127449555830522,0.2,0.125782370567322,0,0,0.007262399221036,0
"531","Alerts-UI",2017-10-01 09:20:00,2017-10-01 09:30:00,9264,0.0381215782980845,4294.9632,53242.294272,92.9295120239258,12.5895345211029,2.2964875549078,0,0.00427301547733805,5.06876131892204,0,0.041724814385816,3579189.26724138,0,0,0,0,0,0,8858,388,18,0.980000019073486,38.1,0.00152924769633525,378.9,0.089705771761308,941.214653618336,0,0.787996545768566,918.6,0,0.3,0,0,0.2,0,0,7.3,919.1,14.2,8.9,9.1,9.4,3.2,0,1.2,2.4,2.4,47.9,2.4,7.5,0,0,8.6,767.9,8.7,1.1,8.2,6.9,1.8,0.9,2.2,0,14.2,8.9,9.1,9.4,3.2,0,1.2,2.4,2.4,47.9,2.4,7.5,0,0,8.6,767.9,8.7,1.1,8.2,6.9,0.0908949475892833,0.0842627059207873,0.149736223640023,0.0980690134332535,0.280081212520599,0,0.395349303881327,0.103310376405716,0.0977889200051626,0.260882888805891,0.109633803367615,0.141422580083211,0,0,0.275163664374241,0.00679080131417498,0.117113442256533,0.0931854248046875,0.139206607167314,0.445271032443945,1.8,0.9,0.255471467971802,0.0954166783226861,2.2,0.107540282336148,0,0,0.00776566858982797,0
"532","Alerts-UI",2017-10-01 09:30:00,2017-10-01 09:40:00,9115,0.0396826794038941,4294.9632,53243.154432,92.9291000366211,12.5231657028198,2.27319432795048,0,0.00152462714686408,5.33057953417301,0,0.031927982410707,3557961.60668103,0,0,0,0,0,0,8682,400,33,0.970000028610229,35.2,0.00165810585021973,345.1,0.114020964148995,931.539610975138,0,1.00932528798683,901.4,0,0.1,0,0,0.8,0,0,9.2,902.3,13.7,8.4,8.3,8.6,1,0,2.5,0.8,0.8,48.8,0.8,7.5,0,0,8.2,768,8,0.5,8.1,9.2,2.7,1.3,0.6,0,13.7,8.4,8.3,8.6,1,0,2.5,0.8,0.8,48.8,0.8,7.5,0,0,8.2,768,8,0.5,8.1,9.2,0.0882790036445116,0.0815361198924837,0.158509627882257,0.0948469306147376,0.259166836738586,0,0.201319274902344,0.116996884346008,0.100497484207153,0.301429787131607,0.119127243757248,0.125273078282674,0,0,0.275815347345864,0.00676643593857686,0.109461930394173,0.0939372062683105,0.160126406469463,0.452892515970313,2.7,1.3,0.299397742306745,0.200640953504122,0.6,0.0934226115544637,0,0,0.00814956774498343,0
"533","Alerts-UI",2017-10-01 09:40:00,2017-10-01 09:50:00,9199,0.0399434233193865,4294.9632,53243.61728,92.9281845092773,12.6135520935059,2.29899725317955,0,0.00176693346384127,4.40433336794376,0,0.0328308165335329,3563965.37607759,0,0,0,0,0,0,8708,472,19,0.970000028610229,32.4,0.0022488310446147,362.2,0.106550899911194,904.945046439629,0,1.83715621263181,902.9,0,0,0,0,0,0.1,0,16.9,903,11.5,7.2,7.2,8.1,1.1,0,0.4,0.7,0.7,50.2,0.7,6.6,0,0,6.9,768,7.2,0.8,8.3,16.8,2.7,3.5,0.2,0,11.5,7.2,7.2,8.1,1.1,0,0.4,0.7,0.7,50.2,0.7,6.6,0,0,6.9,768,7.2,0.8,8.3,16.8,0.0869869978531547,0.0840495791700151,0.160779856973224,0.0979888409744074,0.261882023377852,0,0.221815407276154,0.101734025137765,0.112187589917864,0.268382545011452,0.116705758231027,0.119375033812089,0,0,0.270944764648659,0.00681337888042132,0.108786476982964,0.0846251547336578,0.149107168955975,0.375770482279006,2.7,3.5,0.270729497626976,0.141173131125314,0.2,0.121169805526733,0,0,0.00793324898737742,0
"534","Alerts-UI",2017-10-01 09:50:00,2017-10-01 10:00:00,9220,0.0403143705359767,4294.9632,53231.321088,92.9265365600586,12.6713100671768,2.27028094232082,0,0.00622300388567965,4.43471552431583,0,0.07673138458631,3578958.2262931,0,0,0,0,0,0,8756,444,20,0.970000028610229,35.4,0.00171988150652717,377.9,0.101033379505207,933.956336939722,0,1.16052060737527,911.3,0,0,0,0,0,0,0,10.7,911.3,13.3,8.6,8.4,8.4,0.2,0,0.5,2.1,2.1,52,2.1,8,0,0,8.2,768,8,0.2,7.2,10.7,2.1,1.5,4.9,0,13.3,8.6,8.4,8.4,0.2,0,0.5,2.1,2.1,52,2.1,8,0,0,8.2,768,8,0.2,7.2,10.7,0.0891523325353637,0.0831515484077986,0.157190430732,0.102358383791787,0.264832615852356,0,0.102852964401245,0.098981119337536,0.0988303933824812,0.26108466386795,0.109356278464908,0.168785655498505,0,0,0.282336865983358,0.00685105609397093,0.135402655601501,0.0979938507080078,0.147260751989153,0.441306305822925,2.1,1.5,0.589765855244228,0.118742863337199,4.9,0.137125166095033,0,0,0.00786932902568684,0
"535","Alerts-UI",2017-10-01 10:00:00,2017-10-01 10:10:00,9464,0.0452697008016849,4294.9632,53235.249152,92.9247589111328,12.6733499765396,2.28989242017269,0,0.000229055026466085,4.27485424280167,0,0.00387540839437861,3551853.45905172,0,0,0,0,0,0,8920,509,35,0.970000028610229,41.8,0.00131813022825453,427.4,0.105484605102796,962.637310362561,0.0211327134404057,1.21513102282333,934.7,0,0,0,0,0,0,0.2,11.5,934.9,15.4,10.1,9.6,11.4,1.1,0,1.9,2.3,2.3,53.4,2.3,8.8,0,0,9.7,768,9.3,1.6,7,11.3,2.5,2.7,4.9,0,15.4,10.1,9.6,11.4,1.1,0,1.9,2.3,2.3,53.4,2.3,8.8,0,0,9.7,768,9.3,1.6,7,11.3,0.0876488081820599,0.0832651841758501,0.157499335706234,0.0991550537577847,0.344785777005282,0,0.277890393608495,0.101943638013757,0.102721794791844,0.279135923260607,0.112218110457711,0.17265233668414,0,0,0.277675495934241,0.00682626810545723,0.144338036096224,0.094318225979805,0.144963339396885,0.431462498892725,2.5,2.7,0.471807727813721,0.109584428645946,4.9,0.112848033710402,0,0,0.00852385447984129,0
"536","Alerts-UI",2017-10-01 10:10:00,2017-10-01 10:20:00,9158,0.0357936526990192,4294.9632,53237.735424,92.9235610961914,12.6800694465637,2.30475936830044,0,0.00150512588561469,4.46501046419144,0,0.033518985597766,3559820.89439655,0,0,0,0,0,0,8771,371,16,0.980000019073486,34.7,0.00190781425027286,336.1,0.10056439769242,914.625709128417,0,0.655164883162263,899.2,0,10.5,0,0,0.1,0,0,6,909.8,12.1,8,18.1,8.9,0.5,0,2.4,0.9,0.9,50.1,0.9,7.6,0,0,7.8,768,7.5,0.9,6.9,5.6,1,0.9,1.4,0,12.1,8,18.1,8.9,0.5,0,2.4,0.9,0.9,50.1,0.9,7.6,0,0,7.8,768,7.5,0.9,6.9,5.6,0.0914113521575928,0.0803739041090012,0.0699555900215444,0.0970251881674434,0.304515504837036,0,0.169974694649378,0.101353168487549,0.0920854939354791,0.27320162645595,0.110329972373115,0.146195625004015,0,0,0.271423914493659,0.00683014315242569,0.123050044377645,0.0900803142123752,0.145667463109113,0.449136716978891,1,0.9,0.190972685813904,0.0998698340521918,1.4,0.116576892989022,0,0,0.00750017776176,0
"537","Alerts-UI",2017-10-01 10:20:00,2017-10-01 10:30:00,9098,0.0368646878833481,4294.9632,53238.489088,92.9234466552734,12.513580083847,2.26145751774311,0,0.00388245552676381,4.70158240199089,0,0.0550590185812325,3573179.02478448,0,0,0,0,0,0,8702,376,20,0.980000019073486,35.6,0.00171478300383597,343.7,0.0994507092851173,921.878850367315,0,1.0331941085953,900.4,0,0,0,0,0,0,0,9.4,900.4,12.3,7.8,7.9,8.7,0.5,0,1.1,1,1,49.5,1,7.5,0,0,7.4,768,7.5,0.9,7,8.8,1.5,1.2,1.8,0,12.3,7.8,7.9,8.7,0.5,0,1.1,1,1,49.5,1,7.5,0,0,7.4,768,7.5,0.9,7,8.8,0.0883083537342103,0.0846026402253371,0.154418100284625,0.0981078476741396,0.233622360229492,0,0.275880618528886,0.0983894109725952,0.095612382888794,0.268929608181269,0.114647364616394,0.131316086451213,0,0,0.28188943862915,0.00681537380442023,0.109669640858968,0.094972636964586,0.144890069961548,0.404563987796957,1.5,1.2,0.212830305099487,0.107613305250804,1.8,0.114886893166436,0,0,0.00809902933544107,0
"538","Alerts-UI",2017-10-01 10:30:00,2017-10-01 10:40:00,9067,0.0382590856338607,4294.9632,53226.430464,92.9215927124023,12.579896569252,2.28070193529129,0,0.00377117775997249,4.44751799106598,0,0.0507864453393267,3548685.95150862,0,0,0,0,0,0,8676,351,40,0.980000019073486,35.5,0.00163771992637998,338.9,0.112167159200231,931.541929666366,0,0.783059446343884,899.4,0,0.2,0,0,0,0,0,7.1,899.6,12,7.7,8.4,8.9,0.7,0,2.1,0.6,0.6,49.3,0.6,7,0,0,7.5,768,7.6,1.1,7,6.6,1.6,1,0.3,0,12,7.7,8.4,8.9,0.7,0,2.1,0.6,0.6,49.3,0.6,7,0,0,7.5,768,7.6,1.1,7,6.6,0.089532607793808,0.0812378115468211,0.155044249125889,0.0975832215855631,0.234040021896362,0,0.388289042881557,0.107832789421082,0.100881973902384,0.3016579557384,0.106534957885742,0.119021150044033,0,0,0.273076995213827,0.00678281467407942,0.112882363168817,0.0989489338614724,0.162293461390904,0.433687697757374,1.6,1,0.215471938252449,0.137512493133545,0.3,0.132035811742147,0,0,0.0086149643665731,0
"539","Alerts-UI",2017-10-01 10:40:00,2017-10-01 10:50:00,9523,0.0443564032126309,4294.9632,53232.922624,92.9205856323242,12.5430771112442,2.27860014140606,0,0.000458657798844797,4.01013350486755,0,0.00394979160046205,3545655.09698276,0,0,0,0,0,0,8982,506,35,0.970000028610229,40.7,0.00162007162968318,409.4,0.111229194619127,921.879237015079,0,2.00567048199097,921.9,0.1,10.8,0,0.1,0.3,0,0,19.1,933.2,12.8,8,18.5,11.1,0.5,0,3,0.9,0.9,51.9,0.9,7.3,0,0,7.6,768,7.8,2.2,6.9,18.6,3.1,2.7,0.8,0,12.8,8,18.5,11.1,0.5,0,3,0.9,0.9,51.9,0.9,7.3,0,0,7.6,768,7.8,2.2,6.9,18.6,0.0872283205389977,0.0826199561357498,0.0687903481560784,0.0968038069235312,0.217508316040039,0,0.567667245864868,0.101303815841675,0.0918018288082547,0.26653531521042,0.097563107808431,0.120373608314828,0,0,0.27615382483131,0.00684634875506163,0.111374552433307,0.0982716191898693,0.144646793171979,0.370113070293139,3.1,2.7,0.359129574991042,0.148192405700684,0.8,0.119982719421387,0,0,0.00879982489641618,0
"540","Alerts-UI",2017-10-01 10:50:00,2017-10-01 11:00:00,9327,0.0418338909325038,4294.9632,53232.136192,92.9192886352539,12.5229201316833,2.25746169686317,0,0.00449550288703904,3.34598083794117,0,0.0554344487027265,3580261.47737069,0,0,0,0,0,0,8797,515,15,0.970000028610229,35.2,0.0018120762929751,382,0.105261103196367,936.368705730844,0,1.81194381902005,915.8,0,0,0,0,0,0,0,16.9,915.8,13.2,9,8.5,8.3,0.2,0,0.1,1.8,1.8,49.7,1.8,8,0,0,8.6,768,8.5,0.2,8,16.9,2.2,0.9,5,0,13.2,9,8.5,8.3,0.2,0,0.1,1.8,1.8,49.7,1.8,8,0,0,8.6,768,8.5,0.2,8,16.9,0.0861069596174991,0.0819345103369819,0.158872222900391,0.0988443012697151,0.206831932067871,0,0.115182161331177,0.0978753566741943,0.0964298115836249,0.277375973925984,0.111881626976861,0.143858924508095,0,0,0.274608842162199,0.00688007213175297,0.145502833759083,0.0861140489578247,0.145880541205406,0.357440885002091,2.2,0.9,0.218070225282149,0.159344514211019,5,0.114557342529297,0,0,0.00844422744677759,0
"541","Alerts-UI",2017-10-01 11:00:00,2017-10-01 11:10:00,9467,0.0466976026754842,4294.9632,53218.5088,92.9614944458008,12.6871663331985,2.32660914957523,0,0.0137203313843202,3.55923955142498,0,0.0528839059406891,3553953.69396552,0,0,0,0,0,0,8917,522,28,0.970000028610229,44.4,0.00144636158376013,423.7,0.112408622114816,946.016733170292,0,0.845040667582127,938.6,0,0.1,0,0,0,0,0,8,938.7,14.4,10.2,9,12.5,1,0,2.8,3.4,3.4,55.6,3.4,10.2,0,0,10,768,8.5,1.2,8,7.4,3.1,1.5,6.9,0,14.4,10.2,9,12.5,1,0,2.8,3.4,3.4,55.6,3.4,10.2,0,0,10,768,8.5,1.2,8,7.4,0.0902023381657071,0.0834013691135481,0.154498947991265,0.100634094238281,0.276142239570618,0,0.496712207794189,0.101782293880687,0.101891650873072,0.311710317786649,0.107983792529387,0.189273415827284,0,0,0.272863731384277,0.00680272389824192,0.154410508099724,0.0991015434265137,0.145523890852928,0.566079026943929,3.1,1.5,0.206445863170009,0.105246067047119,6.9,0.118402114812879,0,0,0.00855610369059252,0
"542","Alerts-UI",2017-10-01 11:10:00,2017-10-01 11:20:00,9055,0.038654491797394,4294.9632,53224.1408,93.0037612915039,12.6524407863617,2.27887211740017,0,0.00169506569318401,3.56629650294781,0,0.0316563188534928,3558863.33728448,0,0,0,0,0,0,8642,394,19,0.980000019073486,35,0.00174035849394622,341.1,0.110726663118887,902.528189910979,0,0.960795140806184,896.8,0,0,0,0,0,0,0,8.7,896.8,11.5,7.6,7.1,8.6,0.4,0,0.5,0.8,0.8,50,0.8,7.7,0,0,7.2,768,7,0.6,7.8,8.3,2.3,1.8,1.4,0,11.5,7.6,7.1,8.6,0.4,0,0.5,0.8,0.8,50,0.8,7.7,0,0,7.2,768,7,0.6,7.8,8.3,0.0883739906808604,0.0833748516283537,0.158329083885945,0.0988781119501868,0.255985021591187,0,0.580900382995605,0.107676446437836,0.0956512093544006,0.282190593242645,0.0967968106269836,0.139335434158127,0,0,0.27686161465115,0.0068113353724281,0.111456520216806,0.082956870396932,0.140493218715374,0.475731232080115,2.3,1.8,0.44382323389468,0.271592537562052,1.4,0.119341662951878,0,0,0.00784590660748779,0
"543","Alerts-UI",2017-10-01 11:20:00,2017-10-01 11:30:00,9280,0.0391055790000948,4294.9632,53219.127296,93.0018310546875,12.6759752035141,2.26179160177708,0,0.000216108141103177,3.61943082511425,0,0.00361203843931435,3575379.46228448,0,0,0,0,0,0,8814,448,18,0.970000028610229,32.4,0.0016427699874782,352.1,0.105488219405666,924.294329896907,0,1.62715517241379,901.2,0,10.5,0,0,1.2,0,0,15.1,912.9,13,8,18.5,7.9,0.4,0,0,0.8,0.8,49.6,0.8,7.7,0,0,7.6,768,7.2,0.2,8.1,15,2.7,3.2,1.4,0,13,8,18.5,7.9,0.4,0,0,0.8,0.8,49.6,0.8,7.7,0,0,7.6,768,7.2,0.2,8.1,15,0.0902552109498244,0.0811317890882492,0.0695435279124492,0.0971617849567269,0.251486778259277,0,0,0.101219534873962,0.102333813905716,0.270098534803237,0.112376719713211,0.120755167750569,0,0,0.27650920654598,0.00678838128224015,0.118890745772256,0.0972974300384521,0.142950322892931,0.394512055714925,2.7,3.2,0.330344491534763,0.143905565142632,1.4,0.122076886040824,0,0,0.00866471206633665,0
"544","Alerts-UI",2017-10-01 11:30:00,2017-10-01 11:40:00,9199,0.0393281532689428,4294.9632,53209.178112,92.9995880126953,12.5844753980637,2.2763891518116,0,0.00521642985813742,4.11345833539963,0,0.0503878300733049,3554329.67456897,0,0,0,0,0,0,8727,457,15,0.970000028610229,33.7,0.00167737305164337,357.7,0.104354563752025,933.960458526533,0,1.34797260571801,907.4,0,0.1,0,0,0,0,0,12.4,907.5,12.4,8.1,8.5,7.9,0.7,0,4.5,1.2,1.3,48.3,1.2,6.6,0,0,8.1,768,8,0.6,8.7,12.4,2.7,2.3,1.7,0,12.4,8.1,8.5,7.9,0.7,0,4.5,1.2,1.3,48.3,1.2,6.6,0,0,8.1,768,8,0.6,8.7,12.4,0.089683674996899,0.0820486015743679,0.153011114457074,0.0975066770481158,0.340639080320086,0,0.268480708864,0.10937488079071,0.108828361217792,0.266755502910101,0.106152355670929,0.112393939133846,0,0,0.274904489517212,0.00678679809595148,0.123575392365456,0.0874749422073364,0.144398867398843,0.423053112722212,2.7,2.3,0.202106166768957,0.143928963205089,1.7,0.101314684923957,0,0,0.00935478748600368,0
"545","Alerts-UI",2017-10-01 11:40:00,2017-10-01 11:50:00,9419,0.0411713020299597,4294.9632,53210.243072,92.9986877441406,12.5894590616226,2.28673295676708,0,0.00160970309707409,4.27965620160103,0,0.0325505427608732,3560246.41810345,0,0,0,0,0,0,8934,471,14,0.970000028610229,44.4,0.0015705008839452,406.5,0.0946808269456759,950.839016857547,0,1.52882471599958,926.9,0,0,0,0,0.6,0,0,14.4,927.5,14.5,8.9,9.1,12.5,0.4,0,4.9,0.4,0.4,51.2,0.4,8.2,0,0,8.6,768,8.7,2.2,8,14.1,2.1,2.7,0.4,0,14.5,8.9,9.1,12.5,0.4,0,4.9,0.4,0.4,51.2,0.4,8.2,0,0,8.6,768,8.7,2.2,8,14.1,0.090936802173483,0.0842129728767309,0.159130054515797,0.0966229610443115,0.258379518985748,0,0.243202092696209,0.0970621109008789,0.0902249813079834,0.253747710026801,0.107735991477966,0.115602164733701,0,0,0.273278771444809,0.00681354403495789,0.106328476434466,0.0912040797146884,0.142940244078636,0.414096018946763,2.1,2.7,0.193363666534424,0.111692040054886,0.4,0.099822461605072,0,0,0.0105592213383794,0
"546","Alerts-UI",2017-10-01 11:50:00,2017-10-01 12:00:00,9327,0.0408527249115079,4294.9632,53207.678976,93.005729675293,12.6297075748444,2.26527673006058,0,0.0013915643553446,4.01503294706345,0,0.0315217628885875,3579141.14439655,0,0,0,0,0,0,8873,436,18,0.970000028610229,40.8,0.00145752780933671,398.2,0.0981085435071712,943.61122554068,0,1.19009327758122,921.6,0,0,0,0,0,0,0,11.1,921.6,14.4,9,8.8,10.7,2,0,2.3,1.7,1.7,50.5,1.7,7.9,0,0,8.7,768,8.6,1.4,7.9,11.1,2.6,1.7,2.2,0,14.4,9,8.8,10.7,2,0,2.3,1.7,1.7,50.5,1.7,7.9,0,0,8.7,768,8.6,1.4,7.9,11.1,0.0892425212595198,0.0805093076494005,0.154299359429966,0.102431988047662,0.261251795291901,0,0.115965117578921,0.101175588719985,0.100830190321978,0.270026458608042,0.108066881404204,0.120288815679429,0,0,0.276829659253701,0.00681603302558263,0.115988484648771,0.0953129870550973,0.139620479149154,0.439729235193751,2.6,1.7,0.393287181854248,0.251695548786837,2.2,0.153229821812023,0,0,0.0103486899254947,0
"547","Alerts-UI",2017-10-01 12:00:00,2017-10-01 12:10:00,9339,0.0397970156899891,4294.9632,53204.680704,93.0077362060547,12.6107077598572,2.27811641991138,0,0.00576536391326954,4.23295743763447,0,0.0775577435269952,3554093.47737069,0,0,0,0,0,0,8891,431,17,0.980000019073486,43.2,0.00138428710227789,396.2,0.0907805263636627,950.841075794621,0,1.01723953314059,924.3,0,0.1,0,0,0,0,0,9.5,924.4,14.4,9,9.2,12.5,0.2,0,4.3,0.8,0.8,53,0.8,8.4,0,0,8.7,768,8.9,2.4,8.5,9.2,1.7,0.9,1.1,0,14.4,9,9.2,12.5,0.2,0,4.3,0.8,0.8,53,0.8,8.4,0,0,8.7,768,8.9,2.4,8.5,9.2,0.0891843189795812,0.08623878426022,0.163096521211707,0.0982343044281006,0.247393608093262,0,0.148260415986527,0.103938549757004,0.10120090842247,0.256420394609559,0.109349071979523,0.122739857151395,0,0,0.278129991443678,0.00680449816087882,0.117004523116551,0.0886875589688619,0.140925581314984,0.454205792883168,1.7,0.9,0.261986914803,0.150412427054511,1.1,0.109312556006692,0,0,0.0106091646044345,0
"548","Alerts-UI",2017-10-01 12:10:00,2017-10-01 12:20:00,9400,0.0439112734033706,4294.9632,53214.736384,93.0065612792969,12.6508958339691,2.28971883654594,0,0.0018586213323033,4.22262501716614,0,0.0324987753119785,3565233.51508621,0,0,0,0,0,0,8885,492,23,0.970000028610229,42,0.00134969432398958,402.3,0.110461013051271,936.374372182872,0,1.4468085106383,925.2,0,0.1,0,0,1,0.1,0,13.6,926.4,14.2,8.9,8.7,12.2,0.6,0,4.5,0.9,0.9,50.8,0.9,7.6,0,0,8.4,768,8.4,2.7,8.1,13.2,2.1,2.5,0.8,0,14.2,8.9,8.7,12.2,0.6,0,4.5,0.9,0.9,50.8,0.9,7.6,0,0,8.4,768,8.4,2.7,8.1,13.2,0.0869662526627661,0.0811883331684584,0.155923045914749,0.0954913409029851,0.293095787366231,0,0.739931503931681,0.110608286327786,0.0899257130093045,0.259457833184971,0.106404781341553,0.116773388887707,0,0,0.275583463055747,0.00682092023392518,0.115505102134886,0.0944628980424669,0.145703374603648,0.405802062063506,2.1,2.5,0.244242520559402,0.180250911712646,0.8,0.11155167222023,0,0,0.0113933458209642,0
"549","Alerts-UI",2017-10-01 12:20:00,2017-10-01 12:30:00,9061,0.0345900505271367,4294.9632,53211.836416,93.0054321289062,12.589463353157,2.26755829155445,0,0.000144207092034776,4.88748952746391,0,0.0023908542789286,3578637.21767241,0,0,0,0,0,0,8673,378,10,0.980000019073486,34,0.0020053469376757,323.5,0.0884803446028901,924.074851842309,0.0220726189162344,0.794614280984439,896,0,0.1,0,0,2.6,0,0.2,7.2,898.9,14.3,8.8,8.1,8.5,0.4,0,0.9,0.8,0.8,47.7,0.8,8.1,0,0,8.4,768,7.2,0.2,8,7.2,1.5,2,2.5,0,14.3,8.8,8.1,8.5,0.4,0,0.9,0.8,0.8,47.7,0.8,8.1,0,0,8.4,768,7.2,0.2,8,7.2,0.0890033595211856,0.0791319960897619,0.157314818582417,0.0968708627364215,0.257400512695312,0,0.962626828087701,0.140759736299515,0.113237261772156,0.233189732773499,0.108687609434128,0.118726268226718,0,0,0.274675443058922,0.00684428631017605,0.112089822689692,0.0774953365325928,0.141682121157646,0.459464715586768,1.5,2,0.217751359939575,0.142734348773956,2.5,0.114632053375244,0,0,0.00901671906732111,0
